SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,No,No,24,Yes,No,No,No,One year,Yes,Mailed check,50.6,1288.75,0
0,Yes,Yes,35,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,759.35,0
0,No,No,19,No,No,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,0
1,No,No,1,No,No,No,No,Month-to-month,No,Electronic check,69.1,69.1,1
0,Yes,Yes,12,Yes,No,No,Yes,One year,No,Credit card (automatic),33.15,444.75,0
0,Yes,Yes,23,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.0,445.3,0
0,Yes,No,59,No,No,Yes,No,One year,Yes,Bank transfer (automatic),99.5,5961.1,1
0,Yes,Yes,17,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.35,920.5,0
1,Yes,No,38,No,No,No,No,Month-to-month,Yes,Electronic check,24.85,955.75,0
0,Yes,Yes,56,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.75,5608.4,0
0,Yes,Yes,70,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),74.1,5222.3,0
0,No,No,5,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.55,244.75,0
0,No,Yes,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,19.25,1
0,Yes,Yes,39,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,757.95,0
1,No,No,52,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),108.1,5839.3,0
0,Yes,Yes,16,No,No,No,No,Month-to-month,Yes,Credit card (automatic),35.5,552.7,0
0,Yes,Yes,26,Yes,Yes,No,No,Month-to-month,No,Electronic check,81.95,2070.05,0
0,No,No,37,No,No,No,No,Two year,No,Credit card (automatic),35.8,1316.9,0
0,No,No,14,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.45,1072.0,1
0,No,No,2,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,106.55,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,79.55,79.55,1
0,Yes,Yes,50,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,0
0,Yes,No,67,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.25,1733.15,0
0,Yes,Yes,58,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),55.5,3166.9,0
0,No,No,57,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1118.8,0
0,No,No,27,No,Yes,Yes,Yes,One year,No,Mailed check,78.2,2078.95,0
0,Yes,No,58,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1185.95,0
0,No,No,70,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,0
1,No,No,15,No,No,No,Yes,Month-to-month,No,Credit card (automatic),55.0,757.1,1
0,No,Yes,54,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.0,3092.65,1
0,Yes,No,31,No,No,Yes,Yes,One year,Yes,Mailed check,79.3,2484.0,0
1,Yes,No,10,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.8,914.3,1
0,No,No,2,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,31.55,1
1,No,No,1,No,No,No,Yes,Month-to-month,No,Electronic check,74.7,74.7,0
1,Yes,No,57,No,Yes,Yes,No,One year,Yes,Electronic check,90.65,5199.8,0
1,Yes,No,72,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,0
0,Yes,No,39,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.45,790.0,0
0,No,No,61,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,115.1,6993.65,0
1,No,No,5,Yes,Yes,No,No,Month-to-month,No,Electronic check,80.7,374.8,0
0,Yes,Yes,63,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.55,4707.85,0
0,No,No,18,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.5,1199.4,0
0,No,No,4,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,1
1,No,No,21,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,1
0,Yes,Yes,68,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6185.8,0
0,No,No,47,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.55,945.7,0
0,Yes,Yes,8,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,130.25,0
0,No,No,70,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),104.0,7250.15,1
0,No,No,5,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,108.05,1
0,No,No,3,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,1
0,Yes,No,60,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.75,5742.9,1
0,No,No,5,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,1
0,No,No,40,No,Yes,No,Yes,One year,Yes,Credit card (automatic),89.6,3488.15,0
1,No,No,56,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.75,5510.65,1
0,Yes,Yes,67,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,0
0,Yes,Yes,38,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.0,3084.9,0
0,Yes,Yes,70,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,1458.1,0
0,Yes,No,56,No,Yes,No,No,One year,Yes,Electronic check,98.25,5508.35,1
0,No,No,11,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.55,824.75,1
0,No,No,2,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,0
0,No,No,9,No,No,No,No,Month-to-month,Yes,Electronic check,85.5,791.7,0
0,No,No,8,Yes,No,No,Yes,One year,No,Bank transfer (automatic),54.25,447.75,0
0,Yes,No,48,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.05,1036.0,0
0,No,No,2,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,46.35,0
0,No,No,41,No,No,Yes,No,One year,Yes,Electronic check,51.35,2075.1,0
0,No,No,4,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,84.5,0
0,No,Yes,27,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,552.9,0
0,No,No,45,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,1
1,No,No,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.45,19.45,1
0,No,No,34,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,0
1,No,No,26,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.05,1652.4,0
0,Yes,No,18,No,No,No,No,Month-to-month,Yes,Electronic check,94.7,1687.95,1
0,No,No,6,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.75,552.65,0
0,No,No,54,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.8,4667.0,0
0,Yes,Yes,9,No,No,Yes,No,One year,Yes,Electronic check,90.35,767.9,0
0,No,No,2,No,No,No,No,Month-to-month,Yes,Electronic check,80.2,146.05,1
0,No,No,35,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,33.45,1175.85,0
0,No,No,2,No,No,No,No,Month-to-month,Yes,Electronic check,45.25,85.5,1
0,No,No,51,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.35,4473.0,0
1,No,No,8,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.25,585.95,1
0,Yes,No,23,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.95,1406.0,0
0,Yes,Yes,72,No,No,Yes,No,Two year,Yes,Credit card (automatic),90.8,6511.8,0
0,No,No,2,No,No,Yes,No,Month-to-month,No,Electronic check,60.85,111.4,0
0,No,No,12,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,1021.75,0
0,No,No,24,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.55,2187.15,0
0,Yes,Yes,72,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),64.45,4720.0,0
0,Yes,No,72,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.85,5763.15,0
0,Yes,No,4,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.6,319.15,1
0,No,No,7,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,521.35,0
0,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,44.75,44.75,0
0,Yes,Yes,13,No,No,Yes,No,Month-to-month,No,Electronic check,97.0,1334.45,0
1,Yes,No,29,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,1
0,No,No,8,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,66.7,579.0,0
0,No,No,39,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,791.15,0
0,No,No,5,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,55.8,274.35,0
0,Yes,Yes,45,Yes,No,Yes,Yes,Two year,Yes,Mailed check,81.0,3533.6,0
0,Yes,Yes,24,Yes,No,Yes,Yes,One year,Yes,Mailed check,84.8,1990.5,0
0,No,No,26,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,1834.95,1
0,No,No,44,No,Yes,No,Yes,Month-to-month,No,Electronic check,100.55,4398.15,1
0,Yes,Yes,49,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),79.3,3902.45,0
0,No,No,71,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.75,7283.25,0
0,Yes,Yes,25,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.5,1901.05,0
0,Yes,Yes,50,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,930.9,0
0,Yes,Yes,18,No,No,Yes,Yes,One year,Yes,Credit card (automatic),54.4,957.1,0
0,Yes,No,47,Yes,No,Yes,No,One year,Yes,Credit card (automatic),66.05,3021.45,0
0,Yes,No,47,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.55,5124.55,1
0,No,No,13,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,265.75,0
0,No,No,47,No,No,Yes,Yes,Two year,No,Mailed check,74.45,3510.3,0
0,No,No,25,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,510.8,0
0,Yes,Yes,71,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.9,6342.7,0
0,No,No,58,No,No,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,1
0,Yes,Yes,68,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,0
0,No,No,5,No,No,No,No,Month-to-month,Yes,Mailed check,80.1,398.55,0
0,Yes,Yes,45,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1138.8,0
0,No,No,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,1
0,No,No,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,0
0,Yes,Yes,67,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.25,1372.9,0
1,Yes,No,44,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.15,3670.5,0
0,Yes,Yes,33,Yes,Yes,Yes,No,One year,Yes,Mailed check,58.45,1955.4,0
0,No,No,35,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.75,700.45,0
0,No,No,59,No,No,Yes,No,Two year,No,Credit card (automatic),54.15,3116.15,0
1,Yes,No,37,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.25,2575.45,0
0,No,No,20,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,415.4,0
1,No,No,3,No,No,No,No,Month-to-month,Yes,Electronic check,79.9,260.9,1
0,No,No,61,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),111.6,6876.05,1
0,No,Yes,17,No,No,No,No,Month-to-month,Yes,Mailed check,64.7,1093.1,1
1,No,No,49,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.35,4060.9,0
0,No,No,19,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),73.85,1424.5,1
0,Yes,Yes,64,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,0
0,No,No,10,No,No,No,No,Month-to-month,No,Electronic check,75.05,786.3,0
0,No,Yes,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,0
0,Yes,No,70,No,Yes,Yes,Yes,One year,Yes,Electronic check,109.5,7674.55,1
0,No,No,45,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,3618.7,0
0,Yes,No,56,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1327.15,1
0,Yes,Yes,15,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,239.75,0
0,Yes,Yes,72,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.8,4684.3,0
0,No,No,17,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,340.35,0
0,Yes,Yes,67,No,Yes,No,No,One year,No,Credit card (automatic),50.55,3431.75,0
0,Yes,Yes,63,Yes,No,Yes,Yes,Two year,No,Mailed check,75.7,4676.7,0
0,Yes,No,3,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,1
1,Yes,No,71,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,99.4,7168.25,0
0,No,No,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,1
0,No,No,13,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,0
0,No,Yes,17,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.3,846.8,0
0,Yes,No,65,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1319.95,0
0,Yes,Yes,68,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1620.2,0
0,No,Yes,37,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),61.45,2302.35,0
0,No,No,54,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1008.7,0
0,No,No,25,No,Yes,Yes,Yes,Two year,No,Electronic check,108.9,2809.05,0
1,No,No,9,No,No,No,No,Month-to-month,Yes,Electronic check,80.85,751.65,1
0,Yes,Yes,53,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,1039.45,0
0,No,No,2,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,39.8,0
0,No,No,3,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.35,262.05,1
1,Yes,No,40,No,Yes,No,No,Month-to-month,Yes,Electronic check,39.3,1637.4,1
0,No,Yes,3,No,No,No,Yes,Month-to-month,No,Mailed check,70.7,225.65,0
0,Yes,Yes,8,No,No,No,No,One year,Yes,Mailed check,43.45,345.5,0
0,No,No,22,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.35,1098.85,0
0,No,No,12,Yes,No,No,No,One year,Yes,Credit card (automatic),85.15,979.05,0
1,Yes,No,16,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,0
0,No,No,15,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,331.6,0
1,Yes,No,43,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.0,4414.3,1
0,Yes,Yes,12,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.2,239.0,0
0,No,No,4,No,No,No,Yes,Month-to-month,No,Mailed check,65.55,237.2,0
0,No,No,9,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,781.4,0
0,Yes,Yes,14,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.5,272.0,0
1,Yes,Yes,23,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.45,2130.55,0
0,Yes,Yes,7,Yes,Yes,Yes,No,One year,No,Electronic check,69.45,477.05,0
0,Yes,Yes,39,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.8,903.8,0
0,Yes,Yes,23,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,454.0,0
0,No,No,11,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.2,245.15,0
0,No,No,27,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,531.6,0
0,No,Yes,56,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1424.2,0
0,Yes,Yes,19,No,No,No,No,Month-to-month,No,Credit card (automatic),50.1,910.45,0
0,Yes,Yes,51,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.75,3562.5,0
0,Yes,Yes,70,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.0,6293.2,0
0,Yes,Yes,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,0
0,No,No,50,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,0
0,No,No,15,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,84.45,1287.85,0
0,Yes,Yes,72,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,0
1,Yes,No,65,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,0
1,No,No,51,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,0
0,No,No,7,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.65,404.35,0
0,Yes,Yes,55,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1083.0,0
0,Yes,No,37,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.05,2030.75,0
1,Yes,No,17,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.5,1329.2,1
0,Yes,Yes,6,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,105.5,0
0,No,No,5,No,No,No,No,Month-to-month,Yes,Electronic check,84.0,424.75,0
1,No,No,15,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.3,1426.75,1
1,Yes,Yes,64,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,7099.0,0
1,No,No,57,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),101.3,5779.6,0
0,No,No,31,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,609.1,0
0,Yes,No,55,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),103.65,5676.65,0
0,Yes,Yes,7,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,0
0,No,Yes,61,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.0,1498.35,0
0,Yes,No,70,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),95.0,6602.9,0
0,No,No,52,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.45,3043.7,0
0,No,No,4,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,1
0,No,No,17,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,358.05,0
0,Yes,Yes,41,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,0
0,No,No,6,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.9,669.45,1
0,Yes,Yes,50,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,3557.7,0
1,No,No,2,No,No,No,No,Month-to-month,Yes,Mailed check,72.6,154.3,0
0,Yes,Yes,72,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.0,5750.0,0
0,No,No,4,No,No,No,Yes,Month-to-month,Yes,Electronic check,40.05,162.45,0
0,Yes,No,9,No,No,No,No,Month-to-month,No,Electronic check,89.45,853.1,1
0,No,No,13,No,No,No,No,Month-to-month,Yes,Electronic check,35.1,446.1,1
0,No,No,7,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55,0
0,No,No,32,No,Yes,Yes,No,One year,Yes,Credit card (automatic),104.05,3416.85,0
1,No,No,6,No,No,No,No,Month-to-month,Yes,Electronic check,89.35,567.8,0
0,Yes,No,56,No,Yes,Yes,No,Two year,No,Credit card (automatic),59.5,3389.25,0
0,No,No,1,No,No,No,No,Month-to-month,No,Mailed check,44.6,44.6,0
1,No,No,2,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,37.2,0
0,No,No,21,No,No,No,No,Month-to-month,Yes,Electronic check,68.65,1493.2,0
0,Yes,No,68,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05,0
0,No,Yes,66,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),65.7,4378.9,0
0,Yes,No,8,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,54.75,445.85,0
0,No,Yes,27,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.5,2180.55,1
0,No,No,5,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.8,455.5,1
0,Yes,No,70,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1328.35,0
